Date,Name,Restaurant,STUDENT,INT,EXT
2023-03-28,Pasta,13,10.90,12.90,15.90
2023-03-28,AL FORNO,13,11.50,13.50,16.50
2023-03-28,VERDE,13,10.50,12.50,15.50
2023-03-29,Pasta,13,10.90,12.90,15.90
2023-03-29,AL FORNO,13,12.50,14.50,17.50
2023-03-29,VERDE,13,9.90,11.90,14.90
2023-03-30,Pasta,13,9.90,11.90,14.90
2023-03-30,AL FORNO,13,10.50,12.50,15.50
2023-03-30,VERDE,13,10.50,12.50,15.50
2023-03-31,Pasta,13,10.90,12.90,15.90
2023-03-31,AL FORNO,13,10.50,12.50,15.50
2023-03-31,VERDE,13,9.90,11.90,14.90
2023-04-03,Pasta,13,8.90,10.90,13.90
2023-04-03,AL FORNO,13,10.90,12.90,15.90
2023-04-03,VERDE,13,10.50,12.50,15.50
2023-04-04,Pasta,13,9.90,11.90,14.90
2023-04-04,AL FORNO,13,11.90,13.90,16.90
2023-04-04,VERDE,13,11.90,13.90,16.90
2023-04-05,Pasta,13,8.90,10.90,13.90
2023-04-05,AL FORNO,13,10.90,12.90,15.90
2023-04-05,VERDE,13,10.50,12.50,15.50
2023-04-06,Pasta,13,10.90,12.90,15.90
2023-04-06,AL FORNO,13,10.90,12.90,15.90
2023-04-06,VERDE,13,11.90,13.90,16.90
2023-04-07,Pasta,13,0.00,2.00,5.00
2023-04-07,AL FORNO,13,0.00,2.00,5.00
2023-04-07,VERDE,13,0.00,2.00,5.00
2023-04-17,Pasta,13,0.00,2.00,5.00
2023-04-17,AL FORNO,13,0.00,2.00,5.00
2023-04-17,VERDE,13,0.00,2.00,5.00
2023-04-18,Pasta,13,9.90,11.90,14.90
2023-04-18,AL FORNO,13,8.90,10.90,13.90
2023-04-18,VERDE,13,10.50,12.50,15.50
2023-04-19,Pasta,13,9.90,11.90,14.90
2023-04-19,AL FORNO,13,11.90,13.90,16.90
2023-04-19,VERDE,13,9.90,11.90,14.90
2023-04-20,Pasta,13,10.90,12.90,15.90
2023-04-20,AL FORNO,13,10.90,12.90,15.90
2023-04-20,VERDE,13,10.50,12.50,15.50
2023-04-21,Pasta,13,9.90,11.90,14.90
2023-04-21,AL FORNO,13,12.50,14.50,17.50
2023-04-21,VERDE,13,9.90,11.90,14.90
2023-04-24,Pasta,13,8.90,10.90,13.90
2023-04-24,AL FORNO,13,12.90,14.90,17.90
2023-04-24,VERDE,13,9.90,11.90,14.90
2023-04-25,Pasta,13,9.90,11.90,14.90
2023-04-25,AL FORNO,13,10.90,12.90,15.90
2023-04-25,VERDE,13,11.90,13.90,16.90
2023-04-26,Pasta,13,10.90,12.90,15.90
2023-04-26,AL FORNO,13,11.90,13.90,16.90
2023-04-26,VERDE,13,9.90,11.90,14.90
2023-01-09,,14,NaN,9.50,13.50
2023-01-09,,14,NaN,9.50,13.50
2023-01-10,,14,NaN,9.50,13.50
2023-01-10,,14,NaN,9.50,13.50
2023-01-11,,14,NaN,9.50,13.50
2023-01-11,,14,,9.50,13.50
2023-01-12,,14,NaN,9.50,13.50
2023-01-12,,14,NaN,9.50,13.50
2023-01-13,,14,NaN,9.50,13.50
2023-01-13,,14,,9.50,13.50
2023-01-16,,14,NaN,9.50,13.50
2023-01-16,,14,NaN,9.50,13.50
2023-01-17,,14,NaN,9.50,13.50
2023-01-17,,14,NaN,9.50,13.50
2023-01-18,,14,NaN,9.50,13.50
2023-01-18,,14,NaN,9.50,13.50
2023-01-19,,14,NaN,9.50,13.50
2023-01-19,,14,NaN,9.50,13.50
2023-01-20,,14,NaN,9.50,13.50
2023-01-20,,14,NaN,9.50,13.50
2023-01-23,,14,NaN,9.50,13.50
2023-01-23,,14,NaN,9.50,13.50
2023-01-24,,14,NaN,9.50,13.50
2023-01-24,,14,NaN,9.50,13.50
2023-01-25,,14,NaN,9.50,13.50
2023-01-25,,14,NaN,9.50,13.50
2023-01-26,,14,NaN,9.50,13.50
2023-01-26,,14,NaN,9.50,13.50
2023-01-27,,14,NaN,9.50,13.50
2023-01-27,,14,NaN,9.50,13.50
2023-01-30,,14,NaN,9.50,13.50
2023-01-30,,14,NaN,9.50,13.50
2023-01-31,,14,NaN,9.50,13.50
2023-01-31,,14,NaN,9.50,13.50
2023-02-01,,14,NaN,9.50,13.50
2023-02-01,,14,NaN,9.50,13.50
2023-02-02,,14,NaN,9.50,13.50
2023-02-02,,14,NaN,9.50,13.50
2023-02-03,,14,NaN,9.50,13.50
2023-02-03,,14,,9.50,13.50
2023-02-06,,14,NaN,9.50,13.50
2023-02-06,,14,NaN,9.50,13.50
2023-02-07,,14,NaN,9.50,13.50
2023-02-07,,14,NaN,9.50,13.50
2023-02-08,,14,NaN,9.50,13.50
2023-02-08,,14,NaN,9.50,13.50
2023-02-09,,14,NaN,9.50,13.50
2023-02-09,,14,NaN,9.50,13.50
2023-02-10,,14,NaN,9.50,13.50
2023-02-10,,14,NaN,9.50,13.50
2023-02-13,,14,NaN,9.50,13.50
2023-02-13,,14,NaN,9.50,13.50
2023-02-14,,14,NaN,9.50,13.50
2023-02-14,,14,NaN,9.50,13.50
2023-02-15,,14,NaN,9.50,13.50
2023-02-15,,14,NaN,9.50,13.50
2023-02-16,,14,NaN,9.50,13.50
2023-02-16,,14,NaN,9.50,13.50
2023-02-17,,14,NaN,9.50,13.50
2023-02-17,,14,NaN,9.50,13.50
2023-02-20,,14,NaN,9.50,13.50
2023-02-20,,14,NaN,9.50,13.50
2023-02-21,,14,NaN,9.50,13.50
2023-02-21,,14,NaN,9.50,13.50
2023-02-22,,14,NaN,9.50,13.50
2023-02-22,,14,NaN,9.50,13.50
2023-02-23,,14,NaN,9.50,13.50
2023-02-23,,14,NaN,9.50,13.50
2023-02-24,,14,NaN,9.50,13.50
2023-02-24,,14,NaN,9.50,13.50
2023-02-27,,14,,9.50,13.50
2023-02-27,,14,,9.50,13.50
2023-02-28,,14,,9.50,13.50
2023-02-28,,14,,9.50,13.50
2023-03-01,,14,,9.50,13.50
2023-03-01,,14,,9.50,13.50
2023-03-02,,14,,9.50,13.50
2023-03-02,,14,,9.50,13.50
2023-03-03,,14,,9.50,13.50
2023-03-03,,14,,9.50,13.50
2023-03-06,,14,NaN,9.50,13.50
2023-03-06,,14,NaN,9.50,13.50
2023-03-07,,14,NaN,9.50,13.50
2023-03-07,,14,NaN,9.50,13.50
2023-03-08,,14,NaN,9.50,13.50
2023-03-08,,14,NaN,9.50,13.50
2023-03-09,,14,NaN,9.50,13.50
2023-03-09,,14,NaN,9.50,13.50
2023-03-10,,14,NaN,9.50,13.50
2023-03-10,,14,NaN,9.50,13.50
2023-03-13,,14,NaN,9.50,13.50
2023-03-13,,14,NaN,9.50,13.50
2023-03-14,,14,NaN,9.50,13.50
2023-03-14,,14,NaN,9.50,13.50
2023-03-15,,14,NaN,9.50,13.50
2023-03-15,,14,NaN,9.50,13.50
2023-03-16,,14,NaN,9.50,13.50
2023-03-16,,14,NaN,9.50,13.50
2023-03-17,,14,NaN,9.50,13.50
2023-03-17,,14,NaN,9.50,13.50
2023-03-20,,14,NaN,9.50,13.50
2023-03-20,,14,NaN,9.50,13.50
2023-03-21,,14,NaN,9.50,13.50
2023-03-21,,14,NaN,9.50,13.50
2023-03-22,,14,NaN,9.50,13.50
2023-03-22,,14,NaN,9.50,13.50
2023-03-23,,14,NaN,9.50,13.50
2023-03-23,,14,NaN,9.50,13.50
2023-03-24,,14,NaN,9.50,13.50
2023-03-24,,14,NaN,9.50,13.50
2023-03-27,,14,NaN,9.50,13.50
2023-03-27,,14,NaN,9.50,13.50
2023-03-28,,14,NaN,9.50,13.50
2023-03-28,,14,NaN,9.50,13.50
2023-03-29,,14,NaN,9.50,13.50
2023-03-29,,14,NaN,9.50,13.50
2023-03-30,,14,NaN,9.50,13.50
2023-03-30,,14,NaN,9.50,13.50
2023-03-31,,14,NaN,9.50,13.50
2023-03-31,,14,,9.50,13.50
2023-04-03,,14,NaN,9.50,13.50
2023-04-03,,14,NaN,9.50,13.50
2023-04-04,,14,NaN,9.50,13.50
2023-04-04,,14,NaN,9.50,13.50
2023-04-05,,14,NaN,9.50,13.50
2023-04-05,,14,NaN,9.50,13.50
2023-04-06,,14,NaN,9.50,13.50
2023-04-06,,14,,9.50,13.50
2023-04-07,,14,NaN,9.50,13.50
2023-04-07,,14,,9.50,13.50
2023-04-10,,14,,9.50,13.50
2023-04-10,,14,,9.50,13.50
2023-04-11,,14,NaN,9.50,13.50
2023-04-11,,14,NaN,9.50,13.50
2023-04-12,,14,NaN,9.50,13.50
2023-04-12,,14,NaN,9.50,13.50
2023-04-13,,14,NaN,9.50,13.50
2023-04-13,,14,NaN,9.50,13.50
2023-04-14,,14,NaN,9.50,13.50
2023-04-14,,14,NaN,9.50,13.50
2023-04-17,,14,,9.50,13.50
2023-04-17,,14,,9.50,13.50
2023-04-18,,14,NaN,9.50,13.50
2023-04-18,,14,NaN,9.50,13.50
2023-04-19,,14,NaN,9.50,13.50
2023-04-19,,14,NaN,9.50,13.50
2023-04-20,,14,NaN,9.50,13.50
2023-04-20,,14,NaN,9.50,13.50
2023-04-21,,14,,9.50,13.50
2023-04-21,,14,NaN,9.50,13.50
2023-04-24,,14,NaN,9.50,13.50
2023-04-24,,14,NaN,9.50,13.50
2023-04-25,,14,NaN,9.50,13.50
2023-04-25,,14,,9.50,13.50
2023-04-26,,14,NaN,9.50,13.50
2023-04-26,,14,NaN,9.50,13.50
2023-03-27,World Pot,15,9.90,11.90,13.90
2023-03-27,Budget Pot,15,8.50,10.50,12.50
2023-03-27,Clas�sic Pot,15,9.00,11.00,13.00
2023-03-28,World Pot,15,9.90,11.90,13.90
2023-03-28,Budget Pot,15,8.50,10.50,12.50
2023-03-28,Clas�sic Pot,15,9.00,11.00,13.00
2023-03-29,World Pot,15,9.90,11.90,13.90
2023-03-29,Budget Pot,15,8.50,10.50,12.50
2023-03-29,Clas�sic Pot,15,9.00,11.00,13.00
2023-03-30,World Pot,15,9.90,11.90,13.90
2023-03-30,Budget Pot,15,8.50,10.50,12.50
2023-03-30,Clas�sic Pot,15,9.00,11.00,13.00
2023-03-31,World Pot,15,9.90,11.90,13.90
2023-03-31,Budget Pot,15,8.50,10.50,12.50
2023-03-31,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-03,World Pot,15,9.90,11.90,13.90
2023-04-03,Budget Pot,15,8.50,10.50,12.50
2023-04-03,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-04,World Pot,15,9.90,11.90,13.90
2023-04-04,Budget Pot,15,8.50,10.50,12.50
2023-04-04,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-05,World Pot,15,9.90,11.90,13.90
2023-04-05,Budget Pot,15,8.50,10.50,12.50
2023-04-05,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-06,World Pot,15,9.90,11.90,13.90
2023-04-06,Budget Pot,15,8.50,10.50,12.50
2023-04-06,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-07,World Pot,15,9.90,11.90,13.90
2023-04-07,Budget Pot,15,8.50,10.50,12.50
2023-04-07,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-10,World Pot,15,9.90,11.90,13.90
2023-04-10,Budget Pot,15,8.50,10.50,12.50
2023-04-10,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-11,World Pot,15,9.90,11.90,13.90
2023-04-11,Budget Pot,15,8.50,10.50,12.50
2023-04-11,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-12,World Pot,15,9.90,11.90,13.90
2023-04-12,Budget Pot,15,8.50,10.50,12.50
2023-04-12,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-13,World Pot,15,9.90,11.90,13.90
2023-04-13,Budget Pot,15,8.50,10.50,12.50
2023-04-13,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-14,World Pot,15,9.90,11.90,13.90
2023-04-14,Budget Pot,15,8.50,10.50,12.50
2023-04-14,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-17,World Pot,15,9.90,11.90,13.90
2023-04-17,Budget Pot,15,8.50,10.50,12.50
2023-04-17,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-18,World Pot,15,9.90,11.90,13.90
2023-04-18,Budget Pot,15,8.50,10.50,12.50
2023-04-18,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-19,World Pot,15,9.90,11.90,13.90
2023-04-19,Budget Pot,15,8.50,10.50,12.50
2023-04-19,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-20,World Pot,15,9.90,11.90,13.90
2023-04-20,Budget Pot,15,8.50,10.50,12.50
2023-04-20,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-21,World Pot,15,9.90,11.90,13.90
2023-04-21,Budget Pot,15,8.50,10.50,12.50
2023-04-21,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-24,World Pot,15,9.90,11.90,13.90
2023-04-24,Budget Pot,15,8.50,10.50,12.50
2023-04-24,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-25,World Pot,15,9.90,11.90,13.90
2023-04-25,Budget Pot,15,8.50,10.50,12.50
2023-04-25,Clas�sic Pot,15,9.00,11.00,13.00
2023-04-26,World Pot,15,9.90,11.90,13.90
2023-04-26,Budget Pot,15,8.50,10.50,12.50
2023-04-26,Clas�sic Pot,15,9.00,11.00,13.00
2023-01-03,Street,17,9.90,11.90,15.90
2023-01-03,Green,17,9.90,11.90,15.90
2023-01-04,Street,17,9.90,11.90,15.90
2023-01-04,Green,17,9.90,11.90,15.90
2023-01-05,Street,17,9.90,11.90,15.90
2023-01-05,Green,17,9.90,11.90,15.90
2023-01-06,Street,17,9.90,11.90,15.90
2023-01-06,Green,17,9.90,11.90,15.90
2023-01-09,Street,17,9.90,11.90,15.90
2023-01-09,Green,17,9.90,11.90,15.90
2023-01-10,Street,17,9.90,11.90,15.90
2023-01-10,Green,17,9.90,11.90,15.90
2023-01-11,Street,17,9.90,11.90,15.90
2023-01-11,Green,17,9.90,11.90,15.90
2023-01-12,Street,17,9.90,11.90,15.90
2023-01-12,Green,17,9.90,11.90,15.90
2023-01-13,Street,17,9.90,11.90,15.90
2023-01-13,Green,17,9.90,11.90,15.90
2023-01-16,Street,17,9.90,11.90,15.90
2023-01-16,Green,17,9.90,11.90,15.90
2023-01-17,Street,17,9.90,11.90,15.90
2023-01-17,Green,17,9.90,11.90,15.90
2023-01-18,Street,17,9.90,11.90,15.90
2023-01-18,Green,17,9.90,11.90,15.90
2023-01-19,Street,17,9.90,11.90,15.90
2023-01-19,Green,17,9.90,11.90,15.90
2023-01-20,Street,17,9.90,11.90,15.90
2023-01-20,Green,17,9.90,11.90,15.90
2023-01-23,Street,17,9.90,11.90,15.90
2023-01-23,Green,17,9.90,11.90,15.90
2023-01-24,Street,17,9.90,11.90,15.90
2023-01-24,Green,17,9.90,11.90,15.90
2023-01-25,Street,17,9.90,11.90,15.90
2023-01-25,Green,17,9.90,11.90,15.90
2023-01-26,Street,17,9.90,11.90,15.90
2023-01-26,Green,17,9.90,11.90,15.90
2023-01-27,Street,17,9.90,11.90,15.90
2023-01-27,Green,17,9.90,11.90,15.90
2023-01-30,Street,17,9.90,11.90,15.90
2023-01-30,Green,17,9.90,11.90,15.90
2023-01-31,Street,17,9.90,11.90,15.90
2023-01-31,Green,17,9.90,11.90,15.90
2023-02-01,Street,17,9.90,11.90,15.90
2023-02-01,Green,17,9.90,11.90,15.90
2023-02-02,Street,17,9.90,11.90,15.90
2023-02-02,Green,17,9.90,11.90,15.90
2023-02-03,Street,17,9.90,11.90,15.90
2023-02-03,Green,17,9.90,11.90,15.90
2023-02-06,Street,17,9.90,11.90,15.90
2023-02-06,Green,17,9.90,11.90,15.90
2023-02-07,Street,17,9.90,11.90,15.90
2023-02-07,Green,17,9.90,11.90,15.90
2023-02-08,Street,17,9.90,11.90,15.90
2023-02-08,Green,17,9.90,11.90,15.90
2023-02-09,Street,17,9.90,11.90,15.90
2023-02-09,Green,17,9.90,11.90,15.90
2023-02-10,Street,17,9.90,11.90,15.90
2023-02-10,Green,17,9.90,11.90,15.90
2023-02-13,Street,17,9.90,11.90,15.90
2023-02-13,Green,17,9.90,11.90,15.90
2023-02-14,Street,17,9.90,11.90,15.90
2023-02-14,Green,17,9.90,11.90,15.90
2023-02-15,Street,17,9.90,11.90,15.90
2023-02-15,Green,17,9.90,11.90,15.90
2023-02-16,Street,17,9.90,11.90,15.90
2023-02-16,Green,17,9.90,11.90,15.90
2023-02-17,Street,17,9.90,11.90,15.90
2023-02-17,Green,17,9.90,11.90,15.90
2023-02-20,Street,17,9.90,11.90,15.90
2023-02-20,Green,17,9.90,11.90,15.90
2023-02-21,Street,17,9.90,11.90,15.90
2023-02-21,Green,17,9.90,11.90,15.90
2023-02-22,Street,17,9.90,11.90,15.90
2023-02-22,Green,17,9.90,11.90,15.90
2023-02-23,Street,17,9.90,11.90,15.90
2023-02-23,Green,17,9.90,11.90,15.90
2023-02-24,Street,17,9.90,11.90,15.90
2023-02-24,Green,17,9.90,11.90,15.90
2023-02-27,Street,17,9.90,11.90,15.90
2023-02-27,Green,17,9.90,11.90,15.90
2023-02-28,Street,17,9.90,11.90,15.90
2023-02-28,Green,17,9.90,11.90,15.90
2023-03-01,Street,17,9.90,11.90,15.90
2023-03-01,Green,17,9.90,11.90,15.90
2023-03-02,Street,17,9.90,11.90,15.90
2023-03-02,Green,17,9.90,11.90,15.90
2023-03-03,Street,17,9.90,11.90,15.90
2023-03-03,Green,17,9.90,11.90,15.90
2023-03-06,Street,17,9.90,11.90,15.90
2023-03-06,Green,17,9.90,11.90,15.90
2023-03-07,Street,17,9.90,11.90,15.90
2023-03-07,Green,17,9.90,11.90,15.90
2023-03-08,Street,17,9.90,11.90,15.90
2023-03-08,Green,17,9.90,11.90,15.90
2023-03-09,Street,17,9.90,11.90,15.90
2023-03-09,Green,17,9.90,11.90,15.90
2023-03-10,Street,17,9.90,11.90,15.90
2023-03-10,Green,17,9.90,11.90,15.90
2023-03-13,Street,17,9.90,11.90,15.90
2023-03-13,Green,17,9.90,11.90,15.90
2023-03-14,Street,17,9.90,11.90,15.90
2023-03-14,Green,17,9.90,11.90,15.90
2023-03-15,Street,17,9.90,11.90,15.90
2023-03-15,Green,17,9.90,11.90,15.90
2023-03-16,Street,17,9.90,11.90,15.90
2023-03-16,Green,17,9.90,11.90,15.90
2023-03-17,Street,17,9.90,11.90,15.90
2023-03-17,Green,17,9.90,11.90,15.90
2023-03-20,Street,17,9.90,11.90,15.90
2023-03-20,Green,17,9.90,11.90,15.90
2023-03-21,Street,17,9.90,11.90,15.90
2023-03-21,Green,17,9.90,11.90,15.90
2023-03-22,Street,17,9.90,11.90,15.90
2023-03-22,Green,17,9.90,11.90,15.90
2023-03-23,Street,17,9.90,11.90,15.90
2023-03-23,Green,17,9.90,11.90,15.90
2023-03-24,Street,17,9.90,11.90,15.90
2023-03-24,Green,17,9.90,11.90,15.90
2023-03-27,Street,17,9.90,11.90,15.90
2023-03-27,Green,17,9.90,11.90,15.90
2023-03-28,Street,17,9.90,11.90,15.90
2023-03-28,Green,17,9.90,11.90,15.90
2023-03-29,Street,17,9.90,11.90,15.90
2023-03-29,Green,17,9.90,11.90,15.90
2023-03-30,Street,17,9.90,11.90,15.90
2023-03-30,Green,17,9.90,11.90,15.90
2023-03-31,Street,17,9.90,11.90,15.90
2023-03-31,Green,17,9.90,11.90,15.90
2023-04-03,Street,17,9.90,11.90,15.90
2023-04-03,Green,17,9.90,11.90,15.90
2023-04-04,Street,17,9.90,11.90,15.90
2023-04-04,Green,17,9.90,11.90,15.90
2023-04-05,Street,17,9.90,11.90,15.90
2023-04-05,Green,17,9.90,11.90,15.90
2023-04-06,Street,17,9.90,11.90,15.90
2023-04-06,Green,17,9.90,11.90,15.90
2023-04-07,Street,17,9.90,11.90,15.90
2023-04-07,Green,17,9.90,11.90,15.90
2023-04-10,Street,17,9.90,11.90,15.90
2023-04-10,Green,17,9.90,11.90,15.90
2023-04-11,Street,17,9.90,11.90,15.90
2023-04-11,Green,17,9.90,11.90,15.90
2023-04-12,Street,17,9.90,11.90,15.90
2023-04-12,Green,17,9.90,11.90,15.90
2023-04-13,Street,17,9.90,11.90,15.90
2023-04-13,Green,17,9.90,11.90,15.90
2023-04-14,Street,17,9.90,11.90,15.90
2023-04-14,Green,17,9.90,11.90,15.90
2023-04-17,Street,17,11.50,13.50,18.50
2023-04-17,Green,17,11.50,13.50,18.50
2023-04-18,Street,17,11.50,13.50,18.50
2023-04-18,Green,17,11.50,13.50,18.50
2023-04-19,Street,17,11.50,13.50,18.50
2023-04-19,Green,17,11.50,13.50,18.50
2023-04-20,Street,17,11.50,13.50,18.50
2023-04-20,Green,17,11.50,13.50,18.50
2023-04-21,Street,17,11.50,13.50,18.50
2023-04-21,Green,17,11.50,13.50,18.50
2023-04-24,Street,17,11.50,13.50,18.50
2023-04-24,Green,17,11.50,13.50,18.50
2023-04-25,Street,17,11.50,13.50,18.50
2023-04-25,Green,17,11.50,13.50,18.50
2023-04-26,Street,17,11.50,13.50,18.50
2023-04-26,Green,17,11.50,13.50,18.50
2023-01-02,pizza clas�sica,18,6.50,9.90,14.50
2023-01-02,pasta della nonna,18,9.50,11.50,15.50
2023-01-03,pizza clas�sica,18,6.50,9.90,14.50
2023-01-03,pasta della nonna,18,9.50,11.50,15.50
2023-01-04,pizza clas�sica,18,6.50,9.90,14.50
2023-01-04,pasta della nonna,18,9.50,11.50,15.50
2023-01-05,pizza clas�sica,18,6.50,9.90,14.50
2023-01-05,pasta della nonna,18,9.50,11.50,15.50
2023-01-06,pizza clas�sica,18,6.50,9.90,14.50
2023-01-06,pasta della nonna,18,9.50,11.50,15.50
2023-01-09,pizza clas�sica,18,6.50,9.90,14.50
2023-01-09,pizza mamma mia,18,0.00,2.00,6.00
2023-01-09,pasta clas�sica,18,6.50,9.90,14.50
2023-01-09,pasta della nonna,18,9.50,11.50,15.50
2023-01-10,pizza clas�sica,18,6.50,9.90,14.50
2023-01-10,pizza mamma mia,18,0.00,2.00,6.00
2023-01-10,pasta clas�sica,18,6.50,9.90,14.50
2023-01-10,pasta della nonna,18,9.50,11.50,15.50
2023-01-11,pizza clas�sica,18,6.50,9.90,14.50
2023-01-11,pizza mamma mia,18,0.00,2.00,6.00
2023-01-11,pasta clas�sica,18,6.50,9.90,14.50
2023-01-11,pasta della nonna,18,9.50,11.50,15.50
2023-01-12,pizza clas�sica,18,6.50,9.90,14.50
2023-01-12,pizza mamma mia,18,0.00,2.00,6.00
2023-01-12,pasta clas�sica,18,6.50,9.90,14.50
2023-01-12,pasta della nonna,18,9.50,11.50,15.50
2023-01-13,pizza clas�sica,18,6.50,9.90,14.50
2023-01-13,pizza mamma mia,18,0.00,2.00,6.00
2023-01-13,pasta clas�sica,18,6.50,9.90,14.50
2023-01-13,pasta della nonna,18,9.50,11.50,15.50
2023-01-16,pizza clas�sica,18,6.50,9.90,14.50
2023-01-16,pizza mamma mia,18,0.00,2.00,6.00
2023-01-16,pasta clas�sica,18,6.50,9.90,14.50
2023-01-16,pasta della nonna,18,9.50,11.50,15.50
2023-01-17,pizza clas�sica,18,6.50,9.90,14.50
2023-01-17,pizza mamma mia,18,0.00,2.00,6.00
2023-01-17,pasta clas�sica,18,6.50,9.90,14.50
2023-01-17,pasta della nonna,18,9.50,11.50,15.50
2023-01-18,pizza clas�sica,18,6.50,9.90,14.50
2023-01-18,pizza mamma mia,18,0.00,2.00,6.00
2023-01-18,pasta clas�sica,18,6.50,9.90,14.50
2023-01-18,pasta della nonna,18,9.50,11.50,15.50
2023-01-19,pizza clas�sica,18,6.50,9.90,14.50
2023-01-19,pizza mamma mia,18,0.00,2.00,6.00
2023-01-19,pasta clas�sica,18,6.50,9.90,14.50
2023-01-19,pasta della nonna,18,9.50,11.50,15.50
2023-01-20,pizza clas�sica,18,6.50,9.90,14.50
2023-01-20,pizza mamma mia,18,0.00,2.00,6.00
2023-01-20,pasta clas�sica,18,6.50,9.90,14.50
2023-01-20,pasta della nonna,18,9.50,11.50,15.50
2023-01-23,pizza clas�sica,18,6.50,9.90,14.50
2023-01-23,pizza mamma mia,18,10.50,12.50,16.50
2023-01-23,pasta clas�sica,18,6.50,9.90,14.50
2023-01-23,pasta della nonna,18,9.50,11.50,15.50
2023-01-24,pizza clas�sica,18,6.50,9.90,14.50
2023-01-24,pizza mamma mia,18,10.50,12.50,16.50
2023-01-24,pasta clas�sica,18,7.50,10.90,15.50
2023-01-24,pasta della nonna,18,9.50,11.50,15.50
2023-01-25,pizza clas�sica,18,6.50,9.90,14.50
2023-01-25,pizza mamma mia,18,11.50,13.50,17.50
2023-01-25,pasta clas�sica,18,6.50,9.90,14.50
2023-01-25,pasta della nonna,18,9.50,11.50,15.50
2023-01-26,pizza clas�sica,18,6.50,9.90,14.50
2023-01-26,pizza mamma mia,18,12.50,14.50,18.50
2023-01-26,pasta clas�sica,18,7.50,10.90,15.50
2023-01-26,pasta della nonna,18,9.50,11.50,15.50
2023-01-27,pizza clas�sica,18,6.50,9.90,14.50
2023-01-27,pizza mamma mia,18,12.50,14.50,18.50
2023-01-27,pasta clas�sica,18,6.50,9.90,14.50
2023-01-27,pasta della nonna,18,9.50,11.50,15.50
2023-01-30,pizza clas�sica,18,6.50,9.90,14.50
2023-01-30,pizza mamma mia,18,9.90,11.90,15.90
2023-01-30,pasta clas�sica,18,7.50,10.90,15.50
2023-01-30,pasta della nonna,18,9.50,11.50,15.50
2023-01-31,pizza clas�sica,18,6.50,9.90,14.50
2023-01-31,pizza mamma mia,18,10.50,12.50,16.50
2023-01-31,pasta clas�sica,18,6.50,9.90,14.50
2023-01-31,pasta della nonna,18,9.50,11.50,15.50
2023-02-01,pizza clas�sica,18,6.50,9.90,14.50
2023-02-01,pizza mamma mia,18,9.90,11.90,15.90
2023-02-01,pasta clas�sica,18,7.50,10.90,15.50
2023-02-01,pasta della nonna,18,9.50,11.50,15.50
2023-02-02,pizza clas�sica,18,6.50,9.90,14.50
2023-02-02,pizza mamma mia,18,10.90,12.90,16.90
2023-02-02,pasta clas�sica,18,7.50,10.90,15.50
2023-02-02,pasta della nonna,18,9.50,11.50,15.50
2023-02-03,pizza clas�sica,18,6.50,9.90,14.50
2023-02-03,pizza mamma mia,18,12.50,14.50,18.50
2023-02-03,pasta clas�sica,18,7.50,10.90,15.50
2023-02-03,pasta della nonna,18,9.50,11.50,15.50
2023-02-06,pizza clas�sica,18,6.50,9.90,14.50
2023-02-06,pizza mamma mia,18,0.00,2.00,6.00
2023-02-06,pasta clas�sica,18,6.50,9.90,14.50
2023-02-06,pasta della nonna,18,9.50,11.50,15.50
2023-02-07,pizza clas�sica,18,6.50,9.90,14.50
2023-02-07,pizza mamma mia,18,0.00,2.00,6.00
2023-02-07,pasta clas�sica,18,6.50,9.90,14.50
2023-02-07,pasta della nonna,18,9.50,11.50,15.50
2023-02-08,pizza clas�sica,18,6.50,9.90,14.50
2023-02-08,pizza mamma mia,18,0.00,2.00,6.00
2023-02-08,pasta clas�sica,18,6.50,9.90,14.50
2023-02-08,pasta della nonna,18,9.50,11.50,15.50
2023-02-09,pizza clas�sica,18,6.50,9.90,14.50
2023-02-09,pizza mamma mia,18,0.00,2.00,6.00
2023-02-09,pasta clas�sica,18,6.50,9.90,14.50
2023-02-09,pasta della nonna,18,9.50,11.50,15.50
2023-02-10,pizza clas�sica,18,6.50,9.90,14.50
2023-02-10,pizza mamma mia,18,0.00,2.00,6.00
2023-02-10,pasta clas�sica,18,6.50,9.90,14.50
2023-02-10,pasta della nonna,18,9.50,11.50,15.50
2023-02-13,pizza clas�sica,18,6.50,9.90,14.50
2023-02-13,pizza mamma mia,18,0.00,2.00,6.00
